502	93	409	
503	94	409	
504	95	409	
505	96	409	
506	97	409	
507	98	409	
508	99	409	
509	90	419	
510	91	419	
511	92	419	
512	93	419	
513	94	419	
514	95	419	
515	96	419	
516	97	419	
517	98	419	
518	99	419	
519	98	421	
520	99	421	
521	90	431	
522	91	431	
523	92	431	
524	93	431	
525	94	431	
526	95	431	
527	96	431	
528	97	431	
529	98	431	
530	99	431	
531	98	433	
532	99	433	
533	94	439	
534	95	439	
535	96	439	
536	97	439	
537	98	439	
538	99	439	
539	96	443	
540	97	443	
541	98	443	
542	99	443	
543	94	449	
544	95	449	
545	96	449	
546	97	449	
547	98	449	
548	99	449	
549	92	457	
550	93	457	
551	94	457	
552	95	457	
553	96	457	
554	97	457	
555	98	457	
556	99	457	
557	96	461	
558	97	461	
559	98	461	
560	99	461	
561	98	463	
562	99	463	
563	96	467	
564	97	467	
565	98	467	
566	99	467	
567	88	479	
568	89	479	
569	90	479	
570	91	479	
571	92	479	
572	93	479	
573	94	479	
574	95	479	
575	96	479	
576	97	479	
577	98	479	
578	99	479	
579	92	487	
580	93	487	
581	94	487	
582	95	487	
583	96	487	
584	97	487	
585	98	487	
586	99	487	
587	96	491	
588	97	491	
589	98	491	
590	99	491	
591	92	499	
592	93	499	
593	94	499	
594	95	499	
595	96	499	
596	97	499	
597	98	499	
598	99	499	
599	96	503	
600	97	503	
601	98	503	
602	99	503	
603	94	509	
604	95	509	
605	96	509	
606	97	509	
607	98	509	
608	99	509	
609	88	521	
610	89	521	
611	90	521	
612	91	521	
613	92	521	
614	93	521	
615	94	521	
616	95	521	
617	96	521	
618	97	521	
619	98	521	
620	99	521	
621	98	523	
622	99	523	
623	82	541	
624	83	541	
625	84	541	
626	85	541	
627	86	541	
628	87	541	
629	88	541	
630	89	541	
631	90	541	
632	91	541	
633	92	541	
634	93	541	
635	94	541	
636	95	541	
637	96	541	
638	97	541	
639	98	541	
640	99	541	
641	94	547	
642	95	547	
643	96	547	
644	97	547	
645	98	547	
646	99	547	
647	90	557	
648	91	557	
649	92	557	
650	93	557	
651	94	557	
652	95	557	
653	96	557	
654	97	557	
655	98	557	
656	99	557	
657	94	563	
658	95	563	
659	96	563	
660	97	563	
661	98	563	
662	99	563	
663	94	569	
664	95	569	
665	96	569	
666	97	569	
667	98	569	
668	99	569	
669	98	571	
670	99	571	
671	94	577	
672	95	577	
673	96	577	
674	97	577	
675	98	577	
676	99	577	
677	90	587	
678	91	587	
679	92	587	
680	93	587	
681	94	587	
682	95	587	
683	96	587	
684	97	587	
685	98	587	
686	99	587	
687	94	593	
688	95	593	
689	96	593	
690	97	593	
691	98	593	
692	99	593	
693	94	599	
694	95	599	
695	96	599	
696	97	599	
697	98	599	
698	99	599	
699	98	601	
700	99	601	
701	94	607	
702	95	607	
703	96	607	
704	97	607	
705	98	607	
706	99	607	
707	94	613	
708	95	613	
709	96	613	
710	97	613	
711	98	613	
712	99	613	
713	96	617	
714	97	617	
715	98	617	
716	99	617	
717	98	619	
718	99	619	
719	88	631	
720	89	631	
721	90	631	
722	91	631	
723	92	631	
724	93	631	
725	94	631	
726	95	631	
727	96	631	
728	97	631	
729	98	631	
730	99	631	
731	90	641	
732	91	641	
733	92	641	
734	93	641	
735	94	641	
736	95	641	
737	96	641	
738	97	641	
739	98	641	
740	99	641	
741	98	643	
742	99	643	
743	96	647	
744	97	647	
745	98	647	
746	99	647	
747	94	653	
748	95	653	
749	96	653	
750	97	653	
751	98	653	
752	99	653	
753	94	659	
754	95	659	
755	96	659	
756	97	659	
757	98	659	
758	99	659	
759	98	661	
760	99	661	
761	88	673	
762	89	673	
763	90	673	
764	91	673	
765	92	673	
766	93	673	
767	94	673	
768	95	673	
769	96	673	
770	97	673	
771	98	673	
772	99	673	
773	96	677	
774	97	677	
775	98	677	
776	99	677	
777	94	683	
778	95	683	
779	96	683	
780	97	683	
781	98	683	
782	99	683	
783	92	691	
784	93	691	
785	94	691	
786	95	691	
787	96	691	
788	97	691	
789	98	691	
790	99	691	
791	90	701	
792	91	701	
793	92	701	
794	93	701	
795	94	701	
796	95	701	
797	96	701	
798	97	701	
799	98	701	
800	99	701	
801	92	709	
802	93	709	
803	94	709	
804	95	709	
805	96	709	
806	97	709	
807	98	709	
808	99	709	
809	90	719	
810	91	719	
811	92	719	
812	93	719	
813	94	719	
814	95	719	
815	96	719	
816	97	719	
817	98	719	
818	99	719	
819	92	727	
820	93	727	
821	94	727	
822	95	727	
823	96	727	
824	97	727	
825	98	727	
826	99	727	
827	94	733	
828	95	733	
829	96	733	
830	97	733	
831	98	733	
832	99	733	
833	94	739	
834	95	739	
835	96	739	
836	97	739	
837	98	739	
838	99	739	
839	96	743	
840	97	743	
841	98	743	
842	99	743	
843	92	751	
844	93	751	
845	94	751	
846	95	751	
847	96	751	
848	97	751	
849	98	751	
850	99	751	
851	94	757	
852	95	757	
853	96	757	
854	97	757	
855	98	757	
856	99	757	
857	96	761	
858	97	761	
859	98	761	
860	99	761	
861	92	769	
862	93	769	
863	94	769	
864	95	769	
865	96	769	
866	97	769	
867	98	769	
868	99	769	
869	96	773	
870	97	773	
871	98	773	
872	99	773	
873	86	787	
874	87	787	
875	88	787	
876	89	787	
877	90	787	
878	91	787	
879	92	787	
880	93	787	
881	94	787	
882	95	787	
883	96	787	
884	97	787	
885	98	787	
886	99	787	
887	90	797	
888	91	797	
889	92	797	
890	93	797	
891	94	797	
892	95	797	
893	96	797	
894	97	797	
895	98	797	
896	99	797	
897	88	809	
898	89	809	
899	90	809	
900	91	809	
901	92	809	
902	93	809	
903	94	809	
904	95	809	
905	96	809	
906	97	809	
907	98	809	
908	99	809	
909	98	811	
910	99	811	
911	90	821	
912	91	821	
913	92	821	
914	93	821	
915	94	821	
916	95	821	
917	96	821	
918	97	821	
919	98	821	
920	99	821	
921	98	823	
922	99	823	
923	96	827	
924	97	827	
925	98	827	
926	99	827	
927	98	829	
928	99	829	
929	90	839	
930	91	839	
931	92	839	
932	93	839	
933	94	839	
934	95	839	
935	96	839	
936	97	839	
937	98	839	
938	99	839	
939	86	853	
940	87	853	
941	88	853	
942	89	853	
943	90	853	
944	91	853	
945	92	853	
946	93	853	
947	94	853	
948	95	853	
949	96	853	
950	97	853	
951	98	853	
952	99	853	
953	96	857	
954	97	857	
955	98	857	
956	99	857	
957	98	859	
958	99	859	
959	96	863	
960	97	863	
961	98	863	
962	99	863	
963	86	877	
964	87	877	
965	88	877	
966	89	877	
967	90	877	
968	91	877	
969	92	877	
970	93	877	
971	94	877	
972	95	877	
973	96	877	
974	97	877	
975	98	877	
976	99	877	
977	96	881	
978	97	881	
979	98	881	
980	99	881	
981	98	883	
982	99	883	
983	96	887	
984	97	887	
985	98	887	
986	99	887	
987	80	907	
988	81	907	
989	82	907	
990	83	907	
991	84	907	
992	85	907	
993	86	907	
994	87	907	
995	88	907	
996	89	907	
997	90	907	
998	91	907	
999	92	907	
1000	93	907	
1001	94	907	
1002	95	907	
1003	96	907	
1004	97	907	
1005	98	907	
1006	99	907	
1007	96	911	
1008	97	911	
1009	98	911	
1010	99	911	
1011	92	919	
1012	93	919	
1013	94	919	
1014	95	919	
1015	96	919	
1016	97	919	
1017	98	919	
1018	99	919	
1019	90	929	
1020	91	929	
1021	92	929	
1022	93	929	
1023	94	929	
1024	95	929	
1025	96	929	
1026	97	929	
1027	98	929	
1028	99	929	
1029	92	937	
1030	93	937	
1031	94	937	
1032	95	937	
1033	96	937	
1034	97	937	
1035	98	937	
1036	99	937	
1037	96	941	
1038	97	941	
1039	98	941	
1040	99	941	
1041	94	947	
1042	95	947	
1043	96	947	
1044	97	947	
1045	98	947	
1046	99	947	
1047	94	953	
1048	95	953	
1049	96	953	
1050	97	953	
1051	98	953	
1052	99	953	
1053	86	967	
1054	87	967	
1055	88	967	
1056	89	967	
1057	90	967	
1058	91	967	
1059	92	967	
1060	93	967	
1061	94	967	
1062	95	967	
1063	96	967	
1064	97	967	
1065	98	967	
1066	99	967	
1067	96	971	
1068	97	971	
1069	98	971	
1070	99	971	
1071	94	977	
1072	95	977	
1073	96	977	
1074	97	977	
1075	98	977	
1076	99	977	
1077	94	983	
1078	95	983	
1079	96	983	
1080	97	983	
1081	98	983	
1082	99	983	
1083	92	991	
1084	93	991	
1085	94	991	
1086	95	991	
1087	96	991	
1088	97	991	
1089	98	991	
1090	99	991	
1091	94	997	
1092	95	997	
1093	96	997	
1094	97	997	
1095	98	997	
1096	99	997	
1097	88	1009	
1098	89	1009	
1099	90	1009	
1100	91	1009	
1101	92	1009	
1102	93	1009	
1103	94	1009	
1104	95	1009	
1105	96	1009	
1106	97	1009	
1107	98	1009	
1108	99	1009	
1109	96	1013	
1110	97	1013	
1111	98	1013	
1112	99	1013	
1113	94	1019	
1114	95	1019	
1115	96	1019	
1116	97	1019	
1117	98	1019	
1118	99	1019	
1119	98	1021	
1120	99	1021	
1121	90	1031	
1122	91	1031	
1123	92	1031	
1124	93	1031	
1125	94	1031	
1126	95	1031	
1127	96	1031	
1128	97	1031	
1129	98	1031	
1130	99	1031	
1131	98	1033	
1132	99	1033	
1133	94	1039	
1134	95	1039	
1135	96	1039	
1136	97	1039	
1137	98	1039	
1138	99	1039	
1139	90	1049	
1140	91	1049	
1141	92	1049	
1142	93	1049	
1143	94	1049	
1144	95	1049	
1145	96	1049	
1146	97	1049	
1147	98	1049	
1148	99	1049	
1149	98	1051	
1150	99	1051	
1151	90	1061	
1152	91	1061	
1153	92	1061	
1154	93	1061	
1155	94	1061	
1156	95	1061	
1157	96	1061	
1158	97	1061	
1159	98	1061	
1160	99	1061	
1161	98	1063	
1162	99	1063	
1163	94	1069	
1164	95	1069	
1165	96	1069	
1166	97	1069	
1167	98	1069	
1168	99	1069	
1169	82	1087	
1170	83	1087	
1171	84	1087	
1172	85	1087	
1173	86	1087	
1174	87	1087	
1175	88	1087	
1176	89	1087	
1177	90	1087	
1178	91	1087	
1179	92	1087	
1180	93	1087	
1181	94	1087	
1182	95	1087	
1183	96	1087	
1184	97	1087	
1185	98	1087	
1186	99	1087	
1187	96	1091	
1188	97	1091	
1189	98	1091	
1190	99	1091	
1191	98	1093	
1192	99	1093	
1193	96	1097	
1194	97	1097	
1195	98	1097	
1196	99	1097	
1197	94	1103	
1198	95	1103	
1199	96	1103	
1200	97	1103	
1201	98	1103	
1202	99	1103	
1203	94	1109	
1204	95	1109	
1205	96	1109	
1206	97	1109	
1207	98	1109	
1208	99	1109	
1209	92	1117	
1210	93	1117	
1211	94	1117	
1212	95	1117	
1213	96	1117	
1214	97	1117	
1215	98	1117	
1216	99	1117	
1217	94	1123	
1218	95	1123	
1219	96	1123	
1220	97	1123	
1221	98	1123	
1222	99	1123	
1223	94	1129	
1224	95	1129	
1225	96	1129	
1226	97	1129	
1227	98	1129	
1228	99	1129	
1229	78	1151	
1230	79	1151	
1231	80	1151	
1232	81	1151	
1233	82	1151	
1234	83	1151	
1235	84	1151	
1236	85	1151	
1237	86	1151	
1238	87	1151	
1239	88	1151	
1240	89	1151	
1241	90	1151	
1242	91	1151	
1243	92	1151	
1244	93	1151	
1245	94	1151	
1246	95	1151	
1247	96	1151	
1248	97	1151	
1249	98	1151	
1250	99	1151	
1251	98	1153	
1252	99	1153	
1253	90	1163	
1254	91	1163	
1255	92	1163	
1256	93	1163	
1257	94	1163	
1258	95	1163	
1259	96	1163	
1260	97	1163	
1261	98	1163	
1262	99	1163	
1263	92	1171	
1264	93	1171	
1265	94	1171	
1266	95	1171	
1267	96	1171	
1268	97	1171	
1269	98	1171	
1270	99	1171	
1271	90	1181	
1272	91	1181	
1273	92	1181	
1274	93	1181	
1275	94	1181	
1276	95	1181	
1277	96	1181	
1278	97	1181	
1279	98	1181	
1280	99	1181	
1281	94	1187	
1282	95	1187	
1283	96	1187	
1284	97	1187	
1285	98	1187	
1286	99	1187	
1287	94	1193	
1288	95	1193	
1289	96	1193	
1290	97	1193	
1291	98	1193	
1292	99	1193	
1293	92	1201	
1294	93	1201	
1295	94	1201	
1296	95	1201	
1297	96	1201	
1298	97	1201	
1299	98	1201	
1300	99	1201	
1301	88	1213	
1302	89	1213	
1303	90	1213	
1304	91	1213	
1305	92	1213	
1306	93	1213	
1307	94	1213	
1308	95	1213	
1309	96	1213	
1310	97	1213	
1311	98	1213	
1312	99	1213	
1313	96	1217	
1314	97	1217	
1315	98	1217	
1316	99	1217	
1317	94	1223	
1318	95	1223	
1319	96	1223	
1320	97	1223	
1321	98	1223	
1322	99	1223	
1323	94	1229	
1324	95	1229	
1325	96	1229	
1326	97	1229	
1327	98	1229	
1328	99	1229	
1329	98	1231	
1330	99	1231	
1331	94	1237	
1332	95	1237	
1333	96	1237	
1334	97	1237	
1335	98	1237	
1336	99	1237	
1337	88	1249	
1338	89	1249	
1339	90	1249	
1340	91	1249	
1341	92	1249	
1342	93	1249	
1343	94	1249	
1344	95	1249	
1345	96	1249	
1346	97	1249	
1347	98	1249	
1348	99	1249	
1349	90	1259	
1350	91	1259	
1351	92	1259	
1352	93	1259	
1353	94	1259	
1354	95	1259	
1355	96	1259	
1356	97	1259	
1357	98	1259	
1358	99	1259	
1359	82	1277	
1360	83	1277	
1361	84	1277	
1362	85	1277	
1363	86	1277	
1364	87	1277	
1365	88	1277	
1366	89	1277	
1367	90	1277	
1368	91	1277	
1369	92	1277	
1370	93	1277	
1371	94	1277	
1372	95	1277	
1373	96	1277	
1374	97	1277	
1375	98	1277	
1376	99	1277	
1377	98	1279	
1378	99	1279	
1379	96	1283	
1380	97	1283	
1381	98	1283	
1382	99	1283	
1383	94	1289	
1384	95	1289	
1385	96	1289	
1386	97	1289	
1387	98	1289	
1388	99	1289	
1389	98	1291	
1390	99	1291	
1391	94	1297	
1392	95	1297	
1393	96	1297	
1394	97	1297	
1395	98	1297	
1396	99	1297	
1397	96	1301	
1398	97	1301	
1399	98	1301	
1400	99	1301	
1401	98	1303	
1402	99	1303	
1403	96	1307	
1404	97	1307	
1405	98	1307	
1406	99	1307	
1407	88	1319	
1408	89	1319	
1409	90	1319	
1410	91	1319	
1411	92	1319	
1412	93	1319	
1413	94	1319	
1414	95	1319	
1415	96	1319	
1416	97	1319	
1417	98	1319	
1418	99	1319	
1419	98	1321	
1420	99	1321	
1421	94	1327	
1422	95	1327	
1423	96	1327	
1424	97	1327	
1425	98	1327	
1426	99	1327	
1427	66	1361	
1428	67	1361	
1429	68	1361	
1430	69	1361	
1431	70	1361	
1432	71	1361	
1433	72	1361	
1434	73	1361	
1435	74	1361	
1436	75	1361	
1437	76	1361	
1438	77	1361	
1439	78	1361	
1440	79	1361	
1441	80	1361	
1442	81	1361	
1443	82	1361	
1444	83	1361	
1445	84	1361	
1446	85	1361	
1447	86	1361	
1448	87	1361	
1449	88	1361	
1450	89	1361	
1451	90	1361	
1452	91	1361	
1453	92	1361	
1454	93	1361	
1455	94	1361	
1456	95	1361	
1457	96	1361	
1458	97	1361	
1459	98	1361	
1460	99	1361	
1461	94	1367	
1462	95	1367	
1463	96	1367	
1464	97	1367	
1465	98	1367	
1466	99	1367	
1467	94	1373	
1468	95	1373	
1469	96	1373	
1470	97	1373	
1471	98	1373	
1472	99	1373	
1473	92	1381	
1474	93	1381	
1475	94	1381	
1476	95	1381	
1477	96	1381	
1478	97	1381	
1479	98	1381	
1480	99	1381	
1481	82	1399	
1482	83	1399	
1483	84	1399	
1484	85	1399	
1485	86	1399	
1486	87	1399	
1487	88	1399	
1488	89	1399	
1489	90	1399	
1490	91	1399	
1491	92	1399	
1492	93	1399	
1493	94	1399	
1494	95	1399	
1495	96	1399	
1496	97	1399	
1497	98	1399	
1498	99	1399	
1499	90	1409	
1500	91	1409	
1501	92	1409	
1502	93	1409	
1503	94	1409	
1504	95	1409	
1505	96	1409	
1506	97	1409	
1507	98	1409	
1508	99	1409	
1509	86	1423	
1510	87	1423	
1511	88	1423	
1512	89	1423	
1513	90	1423	
1514	91	1423	
1515	92	1423	
1516	93	1423	
1517	94	1423	
1518	95	1423	
1519	96	1423	
1520	97	1423	
1521	98	1423	
1522	99	1423	
1523	96	1427	
1524	97	1427	
1525	98	1427	
1526	99	1427	
1527	98	1429	
1528	99	1429	
1529	96	1433	
1530	97	1433	
1531	98	1433	
1532	99	1433	
1533	94	1439	
1534	95	1439	
1535	96	1439	
1536	97	1439	
1537	98	1439	
1538	99	1439	
1539	92	1447	
1540	93	1447	
1541	94	1447	
1542	95	1447	
1543	96	1447	
1544	97	1447	
1545	98	1447	
1546	99	1447	
1547	96	1451	
1548	97	1451	
1549	98	1451	
1550	99	1451	
1551	98	1453	
1552	99	1453	
1553	94	1459	
1554	95	1459	
1555	96	1459	
1556	97	1459	
1557	98	1459	
1558	99	1459	
1559	88	1471	
1560	89	1471	
1561	90	1471	
1562	91	1471	
1563	92	1471	
1564	93	1471	
1565	94	1471	
1566	95	1471	
1567	96	1471	
1568	97	1471	
1569	98	1471	
1570	99	1471	
1571	90	1481	
1572	91	1481	
1573	92	1481	
1574	93	1481	
1575	94	1481	
1576	95	1481	
1577	96	1481	
1578	97	1481	
1579	98	1481	
1580	99	1481	
1581	98	1483	
1582	99	1483	
1583	96	1487	
1584	97	1487	
1585	98	1487	
1586	99	1487	
1587	98	1489	
1588	99	1489	
1589	96	1493	
1590	97	1493	
1591	98	1493	
1592	99	1493	
1593	94	1499	
1594	95	1499	
1595	96	1499	
1596	97	1499	
1597	98	1499	
1598	99	1499	
1599	88	1511	
1600	89	1511	
1601	90	1511	
1602	91	1511	
1603	92	1511	
1604	93	1511	
1605	94	1511	
1606	95	1511	
1607	96	1511	
1608	97	1511	
1609	98	1511	
1610	99	1511	
1611	88	1523	
1612	89	1523	
1613	90	1523	
1614	91	1523	
1615	92	1523	
1616	93	1523	
1617	94	1523	
1618	95	1523	
1619	96	1523	
1620	97	1523	
1621	98	1523	
1622	99	1523	
1623	92	1531	
1624	93	1531	
1625	94	1531	
1626	95	1531	
1627	96	1531	
1628	97	1531	
1629	98	1531	
1630	99	1531	
1631	88	1543	
1632	89	1543	
1633	90	1543	
1634	91	1543	
1635	92	1543	
1636	93	1543	
1637	94	1543	
1638	95	1543	
1639	96	1543	
1640	97	1543	
1641	98	1543	
1642	99	1543	
1643	94	1549	
1644	95	1549	
1645	96	1549	
1646	97	1549	
1647	98	1549	
1648	99	1549	
1649	96	1553	
1650	97	1553	
1651	98	1553	
1652	99	1553	
1653	94	1559	
1654	95	1559	
1655	96	1559	
1656	97	1559	
1657	98	1559	
1658	99	1559	
1659	92	1567	
1660	93	1567	
1661	94	1567	
1662	95	1567	
1663	96	1567	
1664	97	1567	
1665	98	1567	
1666	99	1567	
1667	96	1571	
1668	97	1571	
1669	98	1571	
1670	99	1571	
1671	92	1579	
1672	93	1579	
1673	94	1579	
1674	95	1579	
1675	96	1579	
1676	97	1579	
1677	98	1579	
1678	99	1579	
1679	96	1583	
1680	97	1583	
1681	98	1583	
1682	99	1583	
1683	86	1597	
1684	87	1597	
1685	88	1597	
1686	89	1597	
1687	90	1597	
1688	91	1597	
1689	92	1597	
1690	93	1597	
1691	94	1597	
1692	95	1597	
1693	96	1597	
1694	97	1597	
1695	98	1597	
1696	99	1597	
1697	96	1601	
1698	97	1601	
1699	98	1601	
1700	99	1601	
1701	94	1607	
1702	95	1607	
1703	96	1607	
1704	97	1607	
1705	98	1607	
1706	99	1607	
1707	98	1609	
1708	99	1609	
1709	96	1613	
1710	97	1613	
1711	98	1613	
1712	99	1613	
1713	94	1619	
1714	95	1619	
1715	96	1619	
1716	97	1619	
1717	98	1619	
1718	99	1619	
1719	98	1621	
1720	99	1621	
1721	94	1627	
1722	95	1627	
1723	96	1627	
1724	97	1627	
1725	98	1627	
1726	99	1627	
1727	90	1637	
1728	91	1637	
1729	92	1637	
1730	93	1637	
1731	94	1637	
1732	95	1637	
1733	96	1637	
1734	97	1637	
1735	98	1637	
1736	99	1637	
1737	80	1657	
1738	81	1657	
1739	82	1657	
1740	83	1657	
1741	84	1657	
1742	85	1657	
1743	86	1657	
1744	87	1657	
1745	88	1657	
1746	89	1657	
1747	90	1657	
1748	91	1657	
1749	92	1657	
1750	93	1657	
1751	94	1657	
1752	95	1657	
1753	96	1657	
1754	97	1657	
1755	98	1657	
1756	99	1657	
1757	94	1663	
1758	95	1663	
1759	96	1663	
1760	97	1663	
1761	98	1663	
1762	99	1663	
1763	96	1667	
1764	97	1667	
1765	98	1667	
1766	99	1667	
1767	98	1669	
1768	99	1669	
1769	76	1693	
1770	77	1693	
1771	78	1693	
1772	79	1693	
1773	80	1693	
1774	81	1693	
1775	82	1693	
1776	83	1693	
1777	84	1693	
1778	85	1693	
1779	86	1693	
1780	87	1693	
1781	88	1693	
1782	89	1693	
1783	90	1693	
1784	91	1693	
1785	92	1693	
1786	93	1693	
1787	94	1693	
1788	95	1693	
1789	96	1693	
1790	97	1693	
1791	98	1693	
1792	99	1693	
1793	96	1697	
1794	97	1697	
1795	98	1697	
1796	99	1697	
1797	98	1699	
1798	99	1699	
1799	90	1709	
1800	91	1709	
1801	92	1709	
1802	93	1709	
1803	94	1709	
1804	95	1709	
1805	96	1709	
1806	97	1709	
1807	98	1709	
1808	99	1709	
1809	88	1721	
1810	89	1721	
1811	90	1721	
1812	91	1721	
1813	92	1721	
1814	93	1721	
1815	94	1721	
1816	95	1721	
1817	96	1721	
1818	97	1721	
1819	98	1721	
1820	99	1721	
1821	98	1723	
1822	99	1723	
1823	90	1733	
1824	91	1733	
1825	92	1733	
1826	93	1733	
1827	94	1733	
1828	95	1733	
1829	96	1733	
1830	97	1733	
1831	98	1733	
1832	99	1733	
1833	92	1741	
1834	93	1741	
1835	94	1741	
1836	95	1741	
1837	96	1741	
1838	97	1741	
1839	98	1741	
1840	99	1741	
1841	94	1747	
1842	95	1747	
1843	96	1747	
1844	97	1747	
1845	98	1747	
1846	99	1747	
1847	94	1753	
1848	95	1753	
1849	96	1753	
1850	97	1753	
1851	98	1753	
1852	99	1753	
1853	94	1759	
1854	95	1759	
1855	96	1759	
1856	97	1759	
1857	98	1759	
1858	99	1759	
1859	82	1777	
1860	83	1777	
1861	84	1777	
1862	85	1777	
1863	86	1777	
1864	87	1777	
1865	88	1777	
1866	89	1777	
1867	90	1777	
1868	91	1777	
1869	92	1777	
1870	93	1777	
1871	94	1777	
1872	95	1777	
1873	96	1777	
1874	97	1777	
1875	98	1777	
1876	99	1777	
1877	94	1783	
1878	95	1783	
1879	96	1783	
1880	97	1783	
1881	98	1783	
1882	99	1783	
1883	96	1787	
1884	97	1787	
1885	98	1787	
1886	99	1787	
1887	98	1789	
1888	99	1789	
1889	88	1801	
1890	89	1801	
1891	90	1801	
1892	91	1801	
1893	92	1801	
1894	93	1801	
1895	94	1801	
1896	95	1801	
1897	96	1801	
1898	97	1801	
1899	98	1801	
1900	99	1801	
1901	90	1811	
1902	91	1811	
1903	92	1811	
1904	93	1811	
1905	94	1811	
1906	95	1811	
1907	96	1811	
1908	97	1811	
1909	98	1811	
1910	99	1811	
1911	88	1823	
1912	89	1823	
1913	90	1823	
1914	91	1823	
1915	92	1823	
1916	93	1823	
1917	94	1823	
1918	95	1823	
1919	96	1823	
1920	97	1823	
1921	98	1823	
1922	99	1823	
1923	92	1831	
1924	93	1831	
1925	94	1831	
1926	95	1831	
1927	96	1831	
1928	97	1831	
1929	98	1831	
1930	99	1831	
1931	84	1847	
1932	85	1847	
1933	86	1847	
1934	87	1847	
1935	88	1847	
1936	89	1847	
1937	90	1847	
1938	91	1847	
1939	92	1847	
1940	93	1847	
1941	94	1847	
1942	95	1847	
1943	96	1847	
